154611004,080811407,95,20151
154611034,071111202,90,20151
154611039,071111202,89,20151
154611048,071111202,93,20151
154611080,071111202,90,20151
154611101,071111202,91,20151
154611165,071111202,89,20151
154611001,080811400,70,20162
154611009,080811400,90,20162
154611019,080811400,95,20162
154611086,080811401,95,20162
154611007,080811407,90,20151
154611010,080811407,95,20151
154611011,080811407,98,20151
154611012,080811407,96,20151
154611015,080811407,93,20151
154611019,080811407,95,20151
154611059,080811407,95,20151
154611061,080811407,98,20151
154611065,080811407,90,20151
154611084,080811407,98,20151
154611086,080811407,95,20151
154611001,080811404,87,20162
154611002,080811404,87,20162
154611003,080811404,85,20162
154611001,080911201,89,20151
154611009,080911201,81,20151
154611013,080911201,94,20151
154611016,080911201,98,20151
154611018,080911201,98,20151
154611020,080911201,78,20151
154611021,080911201,80,20151
154611024,080911201,92,20151
154611025,080911201,80,20151
154611026,080911201,94,20151
154611027,080911201,85,20151
154611079,080911201,92,20151
154611004,080811404,86,20162
154611005,080811404,87,20162
154611008,080811404,91,20162
154611010,080811404,86,20162
154611011,080811404,91,20162
154611012,080811404,82,20162
154611013,080811404,93,20162
154611014,080811404,94,20162
154611015,080811404,91,20162
154611016,080811404,88,20162
154611017,080811404,90,20162
154611018,080811404,90,20162
154611019,080811404,90,20162
154611020,080811404,93,20162
154611081,080811404,94,20162
154611001,080911402,84,20162
154611021,080911402,82,20162
154611022,080911402,83,20162
154611023,080911402,85,20162
154611024,080911402,87,20162
154611025,080911402,86,20162
154611026,080911402,88,20162
154611080,080911402,85,20162
154611081,080911402,83,20162
154611003,080811501,85,20151
154611166,080811501,85,20151
154611004,080811502,90,20162
154611006,080811502,80,20162
154611013,080811502,95,20162
154611019,080811502,92,20162
154611001,080811303,85,20162
154611002,080811303,94,20162
154611004,080811303,91,20162
154611005,080811303,89,20162
154611008,080811303,90,20162
154611009,080811303,92,20162
154611010,080811303,89,20162
154611015,080811303,92,20162
154611016,080811303,90,20162
154611017,080811303,95,20162
154611018,080811303,90,20162
154611020,080811303,90,20162
154611021,080911429,92,20151
154611022,080911429,93,20151
154611024,080911429,91,20151
154611025,080911429,93,20151
154611014,080811403,92,20151
154611016,080811403,90,20151
154611017,080811403,90,20151
154611096,080811403,92,20151
154611026,080911429,94,20151
154611027,080911429,95,20151
154611081,080811302,82,20151
154611001,080811402,92,20151
154611002,080811402,87,20151
154611004,080811402,85,20151
154611006,080811402,85,20151
154611008,080811402,86,20151
154611009,080811402,95,20151
154611008,080811409,97,20151
154611014,080811409,98,20151
154611017,080811409,97,20151
154611086,080811409,98,20151
154611091,080811409,99,20151
154611006,080811410,98,20162
154611009,080811410,98,20162
154611020,080811410,95,20162
154611001,080811411,92,20151
154611002,080811411,93,20151
154611004,080811411,94,20151
154611005,080811411,98,20151
154611008,080811411,94,20151
154611010,080811411,93,20151
154611011,080811411,94,20151
154611015,080811411,96,20151
154611020,080811411,95,20151
154611010,080811402,88,20151
154611011,080811402,88,20151
154611013,080811402,87,20151
154611014,080811402,88,20151
154611015,080811402,89,20151
154611016,080811402,85,20151
154611017,080811402,85,20151
154611018,080811402,92,20151
154611020,080811402,89,20151
154611048,080811402,84,20151
154611079,080811402,92,20151
154611081,080811402,90,20151
154611083,080811402,85,20151
154611007,070111106,73,20151
154611008,070111106,73,20151
154611009,070111106,73,20151
154611010,070111106,81,20151
154611011,070111106,66,20151
154611012,070111106,63,20151
154611013,070111106,84,20151
154611014,070111106,90,20151
154611015,070111106,60,20151
154611016,070111106,80,20151
154611017,070111106,79,20151
154611018,070111106,42,20151
154611019,070111106,78,20151
154611021,070111106,43,20151
154611024,070111106,76,20151
154611025,070111106,75,20151
154611026,070111106,64,20151
154611027,070111106,60,20151
154611029,070111106,48,20151
154611030,070111106,89,20151
154611031,070111106,60,20151
154611032,070111106,75,20151
154611034,070111106,60,20151
154611036,070111106,79,20151
154611037,070111106,85,20151
154611038,070111106,70,20151
154611039,070111106,60,20151
154611042,070111106,62,20151
154611044,070111106,73,20151
154611046,070111106,66,20151
154611047,070111106,60,20151
154611048,070111106,79,20151
154611049,070111106,68,20151
154611051,070111106,88,20151
154611052,070111106,94,20151
154611053,070111106,79,20151
154611054,070111106,93,20151
154611055,070111106,64,20151
154611057,070111106,66,20151
154611058,070111106,89,20151
154611059,070111106,94,20151
154611060,070111106,82,20151
154611061,070111106,53,20151
154611062,070111106,86,20151
154611063,070111106,70,20151
154611064,070111106,85,20151
154611065,070111106,68,20151
154611066,070111106,85,20151
154611067,070111106,84,20151
154611068,070111106,74,20151
154611069,070111106,91,20151
154611070,070111106,76,20151
154611071,070111106,71,20151
154611030,070111103,91,20151
154611033,070111103,84,20151
154611034,070111103,71,20151
154611038,070111103,80,20151
154611040,070111103,76,20151
154611041,070111103,81,20151
154611045,070111103,68,20151
154611108,070111103,81,20151
154611109,070111103,68,20151
154611110,070111103,79,20151
154611111,070111103,73,20151
154611112,070111103,80,20151
154611003,070111109,95,20162
154611004,070111109,90,20162
154611005,070111109,85,20162
154611006,070111109,75,20162
154611007,070111109,95,20162
154611011,070111109,90,20162
154611012,070111109,70,20162
154611021,070111109,88,20162
154611022,070111109,95,20162
154611023,070111109,75,20162
154611027,070111109,85,20162
154611028,070111109,95,20162
154611029,070111109,78,20162
154611031,070111109,85,20162
154611032,070111109,90,20162
154611033,070111109,95,20162
154611036,070111109,95,20162
154611037,070111109,85,20162
154611039,070111109,95,20162
154611040,070111109,90,20162
154611041,070111109,90,20162
154611042,070111109,75,20162
154611043,070111109,82,20162
154611044,070111109,75,20162
154611045,070111109,70,20162
154611046,070111109,62,20162
154611047,070111109,60,20162
154611052,070111109,97,20162
154611062,070111109,75,20162
154611078,070111109,98,20162
154611156,070111409,87,20162
154611158,070111409,87,20162
154611159,070111409,89,20162
154611161,070111409,87,20162
154611163,070111409,90,20162
154611022,070111104,60,20162
154611023,070111104,71,20162
154611024,070111104,65,20162
154611025,070111104,64,20162
154611026,070111104,72,20162
154611035,070111104,65,20162
154611108,070111104,60,20162
154611109,070111104,60,20162
154611118,070111104,60,20162
154611119,070111104,85,20162
154611129,070111104,62,20162
154611131,070111104,65,20162
154611133,070111104,86,20162
154611138,070111104,60,20162
154611141,070111104,83,20162
154611146,070111104,73,20162
154611152,070111104,62,20162
154611153,070111104,70,20162
154611157,070111104,72,20162
154611160,070111104,67,20162
154611165,070111104,77,20162
154611075,050211118,91,20162
154611103,070111106,82,20151
154611104,070111106,74,20151
154611105,070111106,62,20151
154611106,070111106,81,20151
154611107,070111106,88,20151
154611110,070111106,85,20151
154611111,070111106,60,20151
154611112,070111106,73,20151
154611113,070111106,61,20151
154611114,070111106,66,20151
154611117,070111106,66,20151
154611120,070111106,38,20151
154611121,070111106,44,20151
154611122,070111106,12,20151
154611123,070111106,83,20151
154611124,070111106,80,20151
154611127,070111106,72,20151
154611128,070111106,30,20151
154611129,070111106,64,20151
154611130,070111106,75,20151
154611132,070111106,81,20151
154611134,070111106,67,20151
154611135,070111106,60,20151
154611136,070111106,67,20151
154611142,070111106,77,20151
154611143,070111106,67,20151
154611145,070111106,67,20151
154611146,070111106,60,20151
154611147,070111106,60,20151
154611150,070111106,61,20151
154611151,070111106,84,20151
154611153,070111106,61,20151
154611154,070111106,60,20151
154611155,070111106,88,20151
154611157,070111106,60,20151
154611158,070111106,82,20151
154611159,070111106,74,20151
154611160,070111106,68,20151
154611162,070111106,90,20151
154611163,070111106,86,20151
154611165,070111106,82,20151
154611166,070111106,60,20151
154611072,070111106,64,20151
154611073,070111106,73,20151
154611074,070111106,89,20151
154611075,070111106,73,20151
154611076,070111106,74,20151
154611077,070111106,74,20151
154611078,070111106,92,20151
154611079,070111106,70,20151
154611080,070111106,77,20151
154611081,070111106,89,20151
154611082,070111106,71,20151
154611114,070111103,79,20151
154611115,070111103,91,20151
154611116,070111103,82,20151
154611118,070111103,55,20151
154611119,070111103,96,20151
154611125,070111103,64,20151
154611126,070111103,65,20151
154611127,070111103,68,20151
154611128,070111103,63,20151
154611129,070111103,68,20151
154611131,070111103,60,20151
154611132,070111103,88,20151
154611133,070111103,75,20151
154611134,070111103,70,20151
154611137,070111103,66,20151
154611138,070111103,71,20151
154611139,070111103,62,20151
154611140,070111103,71,20151
154611141,070111103,80,20151
154611142,070111103,77,20151
154611143,070111103,48,20151
154611144,070111103,60,20151
154611145,070111103,84,20151
154611147,070111103,63,20151
154611149,070111103,73,20151
154611150,070111103,86,20151
154611152,070111103,64,20151
154611156,070111103,81,20151
154611161,070111103,88,20151
154611162,070111103,77,20151
154611164,070111103,94,20151
154611083,070111106,84,20151
154611084,070111106,94,20151
154611085,070111106,71,20151
154611086,070111106,72,20151
154611087,070111106,80,20151
154611088,070111106,84,20151
154611089,070111106,86,20151
154611090,070111106,93,20151
154611092,070111106,74,20151
154611093,070111106,81,20151
154611095,070111106,91,20151
154611096,070111106,80,20151
154611097,070111106,79,20151
154611098,070111106,55,20151
154611099,070111106,75,20151
154611101,070111106,70,20151
154611102,070111106,46,20151
154611001,070111106,73,20151
154611002,070111106,60,20151
154611003,070111106,88,20151
154611004,070111106,61,20151
154611005,070111106,85,20151
154611006,070111106,70,20151
154611066,081111495,92,20151
154611071,081111495,91,20151
154611073,081111495,90,20151
154611074,081111495,93,20151
154611075,081111495,92,20151
154611077,081111495,90,20151
154611080,081111495,93,20151
154611085,081111495,92,20151
154611087,081111495,91,20151
154611090,081111495,93,20151
154611092,081111495,90,20151
154611094,081111495,90,20151
154611095,081111495,90,20151
154611096,081111495,92,20151
154611100,081111495,92,20151
154611102,081111495,91,20151
154611051,081111414,88,20162
154611054,081111414,90,20162
154611060,081111414,94,20162
154611082,081111414,91,20162
154611093,081111414,93,20162
154611099,081111414,94,20162
154611014,081111415,92,20162
154611016,081111415,92,20162
154611017,081111415,91,20162
154611052,081111415,90,20162
154611058,081111415,90,20162
154611071,081111415,88,20162
154611077,081111415,90,20162
154611094,081111415,90,20162
154611096,081111415,92,20162
154611100,081111415,89,20162
154611105,081211302,66,20151
154611106,081211302,96,20151
154611107,081211302,81,20151
154611110,081211302,88,20151
154611113,081211302,89,20151
154611116,081211302,88,20151
154611117,081211302,87,20151
154611122,081211302,68,20151
154611123,081211302,86,20151
154611126,081211302,88,20151
154611127,081211302,84,20151
154611129,081211302,87,20151
154611131,081211302,89,20151
154611133,081211302,93,20151
154611134,081211302,87,20151
154611135,081211302,82,20151
154611136,081211302,87,20151
154611137,081211302,92,20151
154611138,081211302,95,20151
154611139,081211302,81,20151
154611141,081211302,85,20151
154611142,081211302,90,20151
154611143,081211302,64,20151
154611144,081211302,86,20151
154611146,081211302,75,20151
154611147,081211302,84,20151
154611152,081211302,90,20151
154611154,081211302,81,20151
154611155,081211302,86,20151
154611156,081211302,82,20151
154611157,081211302,82,20151
154611160,081211302,95,20151
154611161,081211302,93,20151
154611164,081211302,92,20151
154611055,081111409,90,20162
154611062,081111409,89,20162
154611063,081111409,92,20162
154611072,081111409,91,20162
154611076,081111409,80,20162
154611088,081111409,90,20162
154611089,081111409,91,20162
154611097,081111409,90,20162
154611098,081111409,88,20162
154611166,081111409,86,20162
154611004,081111410,85,20151
154611055,081111410,89,20151
154611067,081111410,86,20151
154611068,081111410,87,20151
154611069,081111410,83,20151
154611107,081211283,93,20162
154611125,081211283,95,20162
154611140,081211283,92,20162
154611034,082311491,96,20162
154611039,082311491,93,20162
154611048,082311491,96,20162
154611083,082311491,93,20162
154611101,082311491,84,20162
154611165,082311491,89,20162
154611165,082311493,89,20151
154611166,082311493,91,20151
154611070,081111413,80,20151
154611075,081111413,75,20151
154611077,081111413,80,20151
154611080,081111413,80,20151
154611082,081111413,80,20151
154611084,081111413,85,20151
154611086,081111413,80,20151
154611090,081111413,90,20151
154611093,081111413,85,20151
154611094,081111413,90,20151
154611095,081111413,80,20151
154611096,081111413,90,20151
154611098,081111413,85,20151
154611099,081111413,85,20151
154611101,081111413,75,20151
154611119,081111413,95,20151
154611079,081111406,95,20162
154611056,081111408,91,20162
154611058,081111408,96,20162
154611066,081111408,94,20162
154611110,081211583,93,20162
154611111,081211583,94,20162
154611115,081211583,92,20162
154611116,081211583,95,20162
154611126,081211583,98,20162
154611128,081211583,92,20162
154611136,081211583,98,20162
154611137,081211583,96,20162
154611138,081211583,95,20162
154611141,081211583,96,20162
154611144,081211583,92,20162
154611146,081211583,95,20162
154611152,081211583,98,20162
154611154,081211583,93,20162
154611156,081211583,92,20162
154611160,081211583,93,20162
154611161,081211583,98,20162
154611108,081211493,85,20151
154611109,081211493,90,20151
154611111,081211493,86,20151
154611112,081211493,88,20151
154611115,081211493,90,20151
154611118,081211493,90,20151
154611120,081211493,83,20151
154611123,081211493,91,20151
154611127,081211493,90,20151
154611129,081211493,91,20151
154611130,081211493,86,20151
154611139,081211493,86,20151
154611142,081211493,91,20151
154611144,081211493,85,20151
154611149,081211493,92,20151
154611158,081211493,95,20151
154611162,081211493,92,20151
154611163,081211493,85,20151
154611056,081111501,85,20162
154611066,081111501,82,20162
154611067,081111501,79,20162
154611070,081111501,83,20162
154611075,081111501,81,20162
154611077,081111501,82,20162
154611079,081111501,89,20162
154611085,081111501,87,20162
154611087,081111501,89,20162
154611092,081111501,83,20162
154611096,081111501,82,20162
154611099,081111501,81,20162
154611100,081111501,91,20162
154611102,081111501,80,20162
154611056,081111416,72,20162
154611057,081111416,86,20162
154611092,081111416,81,20162
154611107,081211494,87,20151
154611108,081211494,82,20151
154611109,081211494,90,20151
154611110,081211494,89,20151
154611111,081211494,82,20151
154611112,081211494,88,20151
154611113,081211494,90,20151
154611114,081211494,92,20151
154611115,081211494,87,20151
154611116,081211494,90,20151
154611117,081211494,90,20151
154611118,081211494,80,20151
154611119,081211494,96,20151
154611120,081211494,0,20151
154611122,081211494,78,20151
154611123,081211494,87,20151
154611125,081211494,90,20151
154611126,081211494,91,20151
154611131,081211494,85,20151
154611133,081211494,89,20151
154611134,081211494,88,20151
154611135,081211494,82,20151
154611136,081211494,85,20151
154611137,081211494,90,20151
154611138,081211494,93,20151
154611139,081211494,86,20151
154611140,081211494,70,20151
154611141,081211494,87,20151
154611143,081211494,91,20151
154611144,081211494,87,20151
154611145,081211494,90,20151
154611146,081211494,80,20151
154611147,081211494,93,20151
154611150,081211494,92,20151
154611151,081211494,91,20151
154611152,081211494,93,20151
154611153,081211494,80,20151
154611154,081211494,95,20151
154611155,081211494,92,20151
154611156,081211494,92,20151
154611158,081211494,93,20151
154611159,081211494,91,20151
154611160,081211494,90,20151
154611161,081211494,92,20151
154611162,081211494,87,20151
154611164,081211494,90,20151
154611063,081111420,89,20162
154611089,081111420,91,20162
154611097,081111420,90,20162
154611014,081111495,92,20151
154611017,081111495,93,20151
154611054,081111413,85,20151
154611058,081111413,80,20151
154611059,081111413,75,20151
154611060,081111413,85,20151
154611061,081111413,85,20151
154611063,081111413,80,20151
154611065,081111413,80,20151
154611066,081111413,85,20151
154611067,081111413,80,20151
154611069,081111413,80,20151
154611050,081111417,85,20162
154611052,081111417,98,20162
154611060,081111417,95,20162
154611075,081111417,90,20162
154611078,081111417,90,20162
154611090,081111417,95,20162
154611091,081111417,95,20162
154611095,081111417,92,20162
154611025,081111419,82,20151
154611049,081111419,81,20151
154611050,081111419,88,20151
154611051,081111419,77,20151
154611053,081111419,78,20151
154611060,081111419,95,20151
154611062,081111419,88,20151
154611068,081111419,84,20151
154611082,081111419,78,20151
154611088,081111419,89,20151
154611089,081111419,87,20151
154611094,081111419,86,20151
154611097,081111419,94,20151
154611099,081111419,91,20151
154611021,081111412,88,20151
154611024,081111412,87,20151
154611026,081111412,87,20151
154611027,081111412,86,20151
154611036,081111412,93,20151
154611037,081111412,87,20151
154611046,081111412,86,20151
154611047,081111412,84,20151
154611048,081111412,87,20151
154611050,081111412,90,20151
154611054,081111412,92,20151
154611057,081111412,90,20151
154611060,081111412,91,20151
154611062,081111412,86,20151
154611063,081111412,90,20151
154611066,081111412,89,20151
154611072,081111412,92,20151
154611076,081111412,91,20151
154611078,081111412,88,20151
154611082,081111412,86,20151
154611083,081111412,86,20151
154611088,081111412,92,20151
154611089,081111412,92,20151
154611093,081111412,91,20151
154611094,081111412,93,20151
154611096,081111412,89,20151
154611097,081111412,90,20151
154611098,081111412,91,20151
154611099,081111412,89,20151
154611021,081111413,85,20151
154611036,081111413,80,20151
154611037,081111413,85,20151
154611046,081111413,85,20151
154611047,081111413,80,20151
154611050,081111413,80,20151
154611022,081211301,81,20151
154611023,081211301,82,20151
154611035,081211301,90,20151
154611110,081211301,87,20151
154611114,081211301,91,20151
154611121,081211301,89,20151
154611124,081211301,93,20151
154611126,081211301,87,20151
154611132,081211301,87,20151
154611143,081211301,87,20151
154611145,081211301,87,20151
154611147,081211301,85,20151
154611149,081211301,92,20151
154611150,081211301,98,20151
154611155,081211301,93,20151
154611158,081211301,90,20151
154611159,081211301,91,20151
154611163,081211301,88,20151
154611111,081211502,91,20162
154611138,081211502,94,20162
154611141,081211502,93,20162
154611144,081211502,93,20162
154611152,081211502,93,20162
154611108,081211582,90,20162
154611112,081211582,92,20162
154611123,081211582,92,20162
154611127,081211582,90,20162
154611139,081211582,91,20162
154611141,081211582,90,20162
154611142,081211582,92,20162
154611162,081211582,90,20162
154611070,081111410,91,20151
154611071,081111410,97,20151
154611072,081111410,96,20151
154611073,081111410,94,20151
154611075,081111410,93,20151
154611076,081111410,95,20151
154611085,081111410,93,20151
154611087,081111410,95,20151
154611090,081111410,97,20151
154611095,081111410,96,20151
154611100,081111410,98,20151
154611102,081111410,65,20151
154611103,081111410,91,20151
154611104,081111410,97,20151
154611050,081111411,93,20162
154611063,081111411,94,20162
154611070,081111411,85,20162
154611086,081111411,92,20162
154611088,081111411,90,20162
154611089,081111411,90,20162
154611097,081111411,90,20162
154611098,081111411,89,20162
154611023,081011301,90,20151
154611028,081011301,90,20151
154611032,081011301,93,20151
154611033,081011301,83,20151
154611034,081011301,93,20151
154611039,081011301,81,20151
154611042,081011301,76,20151
154611043,081011301,77,20151
154611044,081011301,72,20151
154611021,081011201,90,20162
154611022,081011201,91,20162
154611023,081011201,93,20162
154611025,081011201,87,20162
154611027,081011201,90,20162
154611028,081011201,92,20162
154611030,081011201,84,20162
154611032,081011201,89,20162
154611035,081011201,86,20162
154611036,081011201,90,20162
154611043,081011201,88,20162
154611046,081011201,91,20162
154611053,081011201,88,20162
154611059,081011201,91,20162
154611061,081011201,91,20162
154611064,081011201,95,20162
154611065,081011201,94,20162
154611084,081011201,91,20162
154611091,081011201,98,20162
154611096,081111403,93,20162
154611051,081111404,93,20162
154611068,081111404,92,20162
154611069,081111404,93,20162
154611074,081111404,92,20162
154611077,081111404,91,20162
154611050,081111306,90,20151
154611053,081111306,87,20151
154611054,081111306,90,20151
154611056,081111306,67,20151
154611058,081111306,89,20151
154611060,081111306,86,20151
154611062,081111306,86,20151
154611063,081111306,82,20151
154611064,081111306,95,20151
154611066,081111306,88,20151
154611067,081111306,78,20151
154611072,081111306,87,20151
154611073,081111306,86,20151
154611074,081111306,86,20151
154611076,081111306,86,20151
154611082,081111306,88,20151
154611086,081111306,85,20151
154611088,081111306,88,20151
154611089,081111306,87,20151
154611097,081111306,87,20151
154611165,081111306,90,20151
154611049,081111401,94,20162
154611050,081111401,94,20162
154611051,081111401,89,20162
154611052,081111401,90,20162
154611060,081111401,90,20162
154611061,081111401,92,20162
154611078,081111401,88,20162
154611091,081111401,95,20162
154611003,081111304,95,20151
154611048,081111304,93,20151
154611053,081111304,95,20151
154611056,081111304,90,20151
154611058,081111304,94,20151
154611059,081111304,94,20151
154611061,081111304,97,20151
154611062,081111304,95,20151
154611064,081111304,97,20151
154611065,081111304,97,20151
154611066,081111304,95,20151
154611067,081111304,94,20151
154611068,081111304,96,20151
154611069,081111304,94,20151
154611072,081111304,96,20151
154611076,081111304,94,20151
154611077,081111304,93,20151
154611080,081111304,93,20151
154611081,081111304,97,20151
154611083,081111304,95,20151
154611084,081111304,97,20151
154611086,081111304,95,20151
154611091,081111304,94,20151
154611101,081111304,92,20151
154611103,081111304,96,20151
154611104,081111304,96,20151
154611121,081211407,88,20162
154611124,081211407,87,20162
154611134,081211407,88,20162
154611051,081111301,93.7,20151
154611052,081111301,87.3,20151
154611053,081111301,85.3,20151
154611055,081111301,80.4,20151
154611057,081111301,78.3,20151
154611035,081211418,60,20151
154611123,081211418,96,20151
154611129,081211418,93,20151
154611132,081211418,95,20151
154611135,081211418,90,20151
154611146,081211418,84,20151
154611149,081211418,97,20151
154611153,081211418,77,20151
154611157,081211418,91,20151
154611099,081111204,88,20151
154611101,081111204,92,20151
154611032,081111303,95,20151
154611053,081111303,87,20151
154611056,081111303,0,20151
154611024,081211415,83,20162
154611042,081011203,90,20151
154611043,081011203,95,20151
154611044,081011203,82,20151
154611045,081011203,98,20151
154611028,081011204,94,20162
154611030,081011204,95,20162
154611035,081011204,88,20162
154611043,081011204,85,20162
154611028,081211410,88,20151
154611030,081211410,89,20151
154611042,081211410,76,20151
154611043,081211410,79,20151
154611105,081211410,85,20151
154611106,081211410,90,20151
154611109,081211410,86,20151
154611116,081211410,82,20151
154611117,081211410,88,20151
154611118,081211410,77,20151
154611119,081211410,88,20151
154611120,081211410,70,20151
154611122,081211410,64,20151
154611123,081211410,93,20151
154611124,081211410,74,20151
154611125,081211410,80,20151
154611128,081211410,78,20151
154611132,081211410,83,20151
154611133,081211410,84,20151
154611135,081211410,82,20151
154611136,081211410,78,20151
154611137,081211410,84,20151
154611139,081211410,81,20151
154611146,081211410,83,20151
154611151,081211410,84,20151
154611153,081211410,76,20151
154611154,081211410,88,20151
154611156,081211410,83,20151
154611159,081211410,89,20151
154611160,081211410,85,20151
154611161,081211410,89,20151
154611003,081211402,90,20162
154611007,081211402,90,20162
154611026,081211402,85,20162
154611031,081211402,92,20162
154611036,081211402,93,20162
154611042,081211402,90,20162
154611046,081211402,90,20162
154611047,081211402,85,20162
154611052,081211402,91,20162
154611064,081211402,90,20162
154611078,081211402,85,20162
154611050,081211415,83,20162
154611054,081211415,85,20162
154611082,081211415,82,20162
154611088,081211415,83,20162
154611089,081211415,80,20162
154611093,081211415,86,20162
154611097,081211415,78,20162
154611098,081211415,77,20162
154611099,081211415,81,20162
154611129,081211415,80,20162
154611035,081211416,88,20151
154611052,081211416,88,20151
154611063,081211416,93,20151
154611078,081211416,89,20151
154611098,081211416,92,20151
154611105,081211416,87,20151
154611106,081211416,88,20151
154611113,081211416,91,20151
154611117,081211416,88,20151
154611122,081211416,78,20151
154611124,081211416,90,20151
154611022,081111306,95,20151
154611023,081111306,94,20151
154611033,081111306,95,20151
154611034,081111306,90,20151
154611038,081111306,93,20151
154611040,081111306,94,20151
154611041,081111306,93,20151
154611029,081011403,91,20151
154611031,081011403,90,20151
154611032,081011403,94,20151
154611034,081011403,94,20151
154611036,081011403,91,20151
154611037,081011403,91,20151
154611038,081011403,90,20151
154611039,081011403,93,20151
154611040,081011403,95,20151
154611041,081011403,93,20151
154611042,081011403,91,20151
154611044,081011403,93,20151
154611045,081011403,95,20151
154611046,081011403,96,20151
154611047,081011403,82,20151
154611165,081011403,91,20151
154611022,081011202,90,20151
154611023,081011202,87,20151
154611029,081011202,92,20151
154611032,081011202,87,20151
154611033,081011202,95,20151
154611034,081011202,94,20151
154611035,081011202,83,20151
154611038,081011202,96,20151
154611039,081011202,80,20151
154611040,081011202,87,20151
154611041,081011202,96,20151
154611044,081011202,96,20151
154611045,081011202,95,20151
154611028,081011203,90,20151
154611029,081011203,90,20151
154611030,081011203,92,20151
154611031,081011203,85,20151
154611032,081011203,90,20151
154611035,081011203,90,20151
154611038,081011203,90,20151
